"ensembl.id" "symbol" "type"
"46666" "ENSG00000102879" "CORO1A" "protein_coding"
"46668" "ENSG00000169627" "BOLA2B" "protein_coding"
"46669" "ENSG00000132207" "SLX1A" "protein_coding"
"46671" "ENSG00000261052" "SULT1A3" "protein_coding"
"46678" "ENSG00000198064" "NPIPB13" "protein_coding"
"46683" "ENSG00000169217" "CD2BP2" "protein_coding"
"46684" "ENSG00000260219" "CD2BP2-DT" "lncRNA"
"46685" "ENSG00000169221" "TBC1D10B" "protein_coding"
"46687" "ENSG00000180209" "MYL11" "protein_coding"
"46688" "ENSG00000180035" "ZNF48" "protein_coding"
"46689" "ENSG00000180096" "SEPTIN1" "protein_coding"
"46691" "ENSG00000179965" "ZNF771" "protein_coding"
"46692" "ENSG00000199787" "SNORA80C" "snoRNA"
"46693" "ENSG00000179958" "DCTPP1" "protein_coding"
"46694" "ENSG00000179918" "SEPHS2" "protein_coding"
"46695" "ENSG00000202476" "Y_RNA" "misc_RNA"
"46697" "ENSG00000005844" "ITGAL" "protein_coding"
"46700" "ENSG00000251706" "RNU7-61P" "snRNA"
"46702" "ENSG00000266305" "MIR4518" "miRNA"
"46703" "ENSG00000169957" "ZNF768" "protein_coding"
"46706" "ENSG00000169955" "ZNF747" "protein_coding"
"46709" "ENSG00000169951" "ZNF764" "protein_coding"
"46710" "ENSG00000229809" "ZNF688" "protein_coding"
"46711" "ENSG00000239791" "ENSG00000239791" "lncRNA"
"46712" "ENSG00000197162" "ZNF785" "protein_coding"
"46715" "ENSG00000156853" "ZNF689" "protein_coding"
"46721" "ENSG00000156858" "PRR14" "protein_coding"
"46722" "ENSG00000156860" "FBRS" "protein_coding"
"46723" "ENSG00000252074" "RNU6-416P" "snRNA"
"46725" "ENSG00000080603" "SRCAP" "protein_coding"
"46726" "ENSG00000222287" "RNU6-1043P" "snRNA"
"46731" "ENSG00000156873" "PHKG2" "protein_coding"
"46732" "ENSG00000196118" "CFAP119" "protein_coding"
"46733" "ENSG00000103549" "RNF40" "protein_coding"
"46735" "ENSG00000102870" "ZNF629" "protein_coding"
"46739" "ENSG00000099385" "BCL7C" "protein_coding"
"46744" "ENSG00000150281" "CTF1" "protein_coding"
"46747" "ENSG00000099364" "FBXL19" "protein_coding"
"46749" "ENSG00000175938" "ORAI3" "protein_coding"
"46751" "ENSG00000099381" "SETD1A" "protein_coding"
"46753" "ENSG00000099377" "HSD3B7" "protein_coding"
"46754" "ENSG00000099365" "STX1B" "protein_coding"
"46755" "ENSG00000103496" "STX4" "protein_coding"
"46756" "ENSG00000260911" "ENSG00000260911" "lncRNA"
"46758" "ENSG00000167394" "ZNF668" "protein_coding"
"46760" "ENSG00000167395" "ZNF646" "protein_coding"
"46761" "ENSG00000151006" "PRSS53" "protein_coding"
"46763" "ENSG00000167397" "VKORC1" "protein_coding"
"46765" "ENSG00000103507" "BCKDK" "protein_coding"
"46766" "ENSG00000103510" "KAT8" "protein_coding"
"46770" "ENSG00000052344" "PRSS8" "protein_coding"
"46771" "ENSG00000178226" "PRSS36" "protein_coding"
"46774" "ENSG00000089280" "FUS" "protein_coding"
"46777" "ENSG00000103490" "PYCARD" "protein_coding"
"46779" "ENSG00000177238" "TRIM72" "protein_coding"
"46780" "ENSG00000169900" "PYDC1" "protein_coding"
"46781" "ENSG00000169896" "ITGAM" "protein_coding"
"46783" "ENSG00000140678" "ITGAX" "protein_coding"
"46785" "ENSG00000156886" "ITGAD" "protein_coding"
"46787" "ENSG00000156885" "COX6A2" "protein_coding"
"46789" "ENSG00000176723" "ZNF843" "protein_coding"
"46790" "ENSG00000261474" "ENSG00000261474" "lncRNA"
"46792" "ENSG00000140691" "ARMC5" "protein_coding"
"46794" "ENSG00000140682" "TGFB1I1" "protein_coding"
"46795" "ENSG00000140675" "SLC5A2" "protein_coding"
"46797" "ENSG00000140688" "RUSF1" "protein_coding"
"46800" "ENSG00000169877" "AHSP" "protein_coding"
"46801" "ENSG00000261475" "LINC02190" "lncRNA"
"46802" "ENSG00000261648" "ENSG00000261648" "lncRNA"
"46803" "ENSG00000213547" "VN1R64P" "unitary_pseudogene"
"46813" "ENSG00000260568" "ENSG00000260568" "lncRNA"
"46818" "ENSG00000197302" "KRBOX5" "protein_coding"
"46825" "ENSG00000185947" "ZNF267" "protein_coding"
"46828" "ENSG00000197476" "ENSG00000197476" "processed_pseudogene"
"46844" "ENSG00000260847" "ENSG00000260847" "lncRNA"
"46849" "ENSG00000205456" "TP53TG3D" "protein_coding"
"46850" "ENSG00000260402" "ENSG00000260402" "lncRNA"
"46857" "ENSG00000261541" "ENSG00000261541" "lncRNA"
"46864" "ENSG00000261569" "ENSG00000261569" "lncRNA"
"46866" "ENSG00000260311" "ENSG00000260311" "lncRNA"
"46867" "ENSG00000183632" "TP53TG3" "protein_coding"
"46871" "ENSG00000260845" "ENSG00000260845" "lncRNA"
"46880" "ENSG00000260158" "ENSG00000260158" "lncRNA"
"46887" "ENSG00000214614" "ENSG00000214614" "lncRNA"
"46895" "ENSG00000260921" "ENSG00000260921" "lncRNA"
"46899" "ENSG00000260141" "ENSG00000260141" "lncRNA"
"46905" "ENSG00000261682" "ENSG00000261682" "lncRNA"
"46910" "ENSG00000205457" "TP53TG3C" "protein_coding"
"46911" "ENSG00000260827" "ENSG00000260827" "lncRNA"
"46912" "ENSG00000261507" "ENSG00000261507" "lncRNA"
"46915" "ENSG00000261509" "TP53TG3B" "protein_coding"
"46916" "ENSG00000261009" "ENSG00000261009" "lncRNA"
"46921" "ENSG00000260626" "ENSG00000260626" "lncRNA"
"46922" "ENSG00000261200" "ENSG00000261200" "lncRNA"
"46923" "ENSG00000261466" "ENSG00000261466" "lncRNA"
"46936" "ENSG00000259680" "IGHV3OR16-17" "protein_coding"
"46939" "ENSG00000260312" "ENSG00000260312" "lncRNA"
"46959" "ENSG00000256642" "LINC00273" "lncRNA"
"46967" "ENSG00000260854" "LINC02184" "lncRNA"
"46968" "ENSG00000179755" "ENSG00000179755" "lncRNA"
"46969" "ENSG00000261566" "ENSG00000261566" "lncRNA"
"46971" "ENSG00000216671" "CCNYL3" "unprocessed_pseudogene"
"46977" "ENSG00000261800" "ENSG00000261800" "lncRNA"
"46981" "ENSG00000260073" "ENSG00000260073" "lncRNA"
"46983" "ENSG00000261398" "ENSG00000261398" "lncRNA"
"46984" "ENSG00000260958" "ENSG00000260958" "lncRNA"
"46995" "ENSG00000259841" "LINC01566" "lncRNA"
"47009" "ENSG00000261350" "ENSG00000261350" "lncRNA"
"47011" "ENSG00000261445" "ENSG00000261445" "lncRNA"
"47013" "ENSG00000260857" "ENSG00000260857" "lncRNA"
"47021" "ENSG00000259791" "ENSG00000259791" "lncRNA"
"47024" "ENSG00000222207" "RNA5SP407" "rRNA_pseudogene"
"47026" "ENSG00000252624" "RNA5SP409" "rRNA_pseudogene"
"47027" "ENSG00000261122" "LINC02167" "lncRNA"
"47033" "ENSG00000253055" "RNA5SP415" "rRNA_pseudogene"
"47035" "ENSG00000252268" "RNA5SP417" "rRNA_pseudogene"
"47037" "ENSG00000251717" "RNA5SP419" "rRNA_pseudogene"
"47039" "ENSG00000252673" "RNA5SP421" "rRNA_pseudogene"
"47040" "ENSG00000252587" "RNA5SP422" "rRNA_pseudogene"
"47042" "ENSG00000260611" "ENSG00000260611" "lncRNA"
"47050" "ENSG00000199448" "RNU6-845P" "snRNA"
"47053" "ENSG00000171241" "SHCBP1" "protein_coding"
"47054" "ENSG00000261512" "ENSG00000261512" "lncRNA"
"47057" "ENSG00000069329" "VPS35" "protein_coding"
"47060" "ENSG00000091651" "ORC6" "protein_coding"
"47061" "ENSG00000140795" "MYLK3" "protein_coding"
"47063" "ENSG00000155330" "C16orf87" "protein_coding"
"47066" "ENSG00000166123" "GPT2" "protein_coding"
"47067" "ENSG00000069345" "DNAJA2" "protein_coding"
"47069" "ENSG00000259821" "ENSG00000259821" "lncRNA"
"47071" "ENSG00000171208" "NETO2" "protein_coding"
"47074" "ENSG00000129636" "ITFG1" "protein_coding"
"47081" "ENSG00000102893" "PHKB" "protein_coding"
"47087" "ENSG00000261231" "LINC02133" "lncRNA"
"47089" "ENSG00000261325" "LINC02192" "lncRNA"
"47090" "ENSG00000260450" "LINC02134" "lncRNA"
"47093" "ENSG00000140798" "ABCC12" "protein_coding"
"47095" "ENSG00000121270" "ABCC11" "protein_coding"
"47096" "ENSG00000102910" "LONP2" "protein_coding"
"47099" "ENSG00000196470" "SIAH1" "protein_coding"
"47104" "ENSG00000102921" "N4BP1" "protein_coding"
"47109" "ENSG00000259912" "ENSG00000259912" "lncRNA"
"47110" "ENSG00000260086" "ENSG00000260086" "lncRNA"
"47111" "ENSG00000260052" "ENSG00000260052" "lncRNA"
"47112" "ENSG00000272545" "ENSG00000272545" "lncRNA"
"47114" "ENSG00000222170" "RNU6-257P" "snRNA"
"47118" "ENSG00000261421" "ENSG00000261421" "lncRNA"
"47119" "ENSG00000261815" "ENSG00000261815" "lncRNA"
"47120" "ENSG00000102924" "CBLN1" "protein_coding"
"47123" "ENSG00000166152" "C16orf78" "protein_coding"
"47124" "ENSG00000262950" "ENSG00000262950" "lncRNA"
"47125" "ENSG00000263110" "ENSG00000263110" "lncRNA"
"47126" "ENSG00000261623" "LINC02179" "lncRNA"
"47127" "ENSG00000102935" "ZNF423" "protein_coding"
"47134" "ENSG00000261751" "ENSG00000261751" "lncRNA"
"47137" "ENSG00000205423" "CNEP1R1" "protein_coding"
"47142" "ENSG00000155393" "HEATR3" "protein_coding"
"47149" "ENSG00000121274" "TENT4B" "protein_coding"
"47150" "ENSG00000121281" "ADCY7" "protein_coding"
"47152" "ENSG00000166164" "BRD7" "protein_coding"
"47154" "ENSG00000261092" "LINC02178" "lncRNA"
"47155" "ENSG00000260573" "ENSG00000260573" "lncRNA"
"47156" "ENSG00000140807" "NKD1" "protein_coding"
"47161" "ENSG00000167208" "SNX20" "protein_coding"
"47162" "ENSG00000167207" "NOD2" "protein_coding"
"47165" "ENSG00000083799" "CYLD" "protein_coding"
"47166" "ENSG00000264947" "MIR3181" "miRNA"
"47168" "ENSG00000261703" "LINC02168" "lncRNA"
"47169" "ENSG00000261241" "LINC02128" "lncRNA"
"47170" "ENSG00000260042" "ENSG00000260042" "lncRNA"
"47172" "ENSG00000261637" "LINC02127" "lncRNA"
"47173" "ENSG00000260605" "ENSG00000260605" "lncRNA"
"47174" "ENSG00000260620" "ENSG00000260620" "lncRNA"
"47177" "ENSG00000103449" "SALL1" "protein_coding"
"47184" "ENSG00000260850" "ENSG00000260850" "lncRNA"
"47185" "ENSG00000224578" "HNRNPA1L3" "protein_coding"
"47187" "ENSG00000260057" "LINC01571" "lncRNA"
"47191" "ENSG00000260268" "LINC00919" "lncRNA"
"47192" "ENSG00000261749" "LINC02180" "lncRNA"
"47193" "ENSG00000260975" "ENSG00000260975" "lncRNA"
"47194" "ENSG00000260478" "ENSG00000260478" "lncRNA"
"47195" "ENSG00000260887" "CASC22" "lncRNA"
"47197" "ENSG00000103460" "TOX3" "protein_coding"
"47199" "ENSG00000249231" "CASC16" "lncRNA"
"47201" "ENSG00000260963" "ENSG00000260963" "lncRNA"
"47202" "ENSG00000260393" "ENSG00000260393" "lncRNA"
"47203" "ENSG00000261261" "ENSG00000261261" "lncRNA"
"47209" "ENSG00000177200" "CHD9" "protein_coding"
"47219" "ENSG00000261804" "ENSG00000261804" "lncRNA"
"47220" "ENSG00000262714" "ENSG00000262714" "lncRNA"
"47223" "ENSG00000103479" "RBL2" "protein_coding"
"47224" "ENSG00000252569" "RNU6-1153P" "snRNA"
"47228" "ENSG00000166971" "AKTIP" "protein_coding"
"47231" "ENSG00000103494" "RPGRIP1L" "protein_coding"
"47233" "ENSG00000140718" "FTO" "protein_coding"
"47239" "ENSG00000259759" "ENSG00000259759" "lncRNA"
"47240" "ENSG00000259517" "LINC02169" "lncRNA"
"47241" "ENSG00000177508" "IRX3" "protein_coding"
"47244" "ENSG00000261803" "LINC02140" "lncRNA"
"47249" "ENSG00000245694" "CRNDE" "lncRNA"
"47252" "ENSG00000176842" "IRX5" "protein_coding"
"47253" "ENSG00000259711" "ENSG00000259711" "lncRNA"
"47254" "ENSG00000259725" "ENSG00000259725" "lncRNA"
"47257" "ENSG00000259283" "ENSG00000259283" "lncRNA"
"47260" "ENSG00000159387" "IRX6" "protein_coding"
"47261" "ENSG00000263207" "ENSG00000263207" "lncRNA"
"47263" "ENSG00000087245" "MMP2" "protein_coding"
"47265" "ENSG00000260135" "MMP2-AS1" "lncRNA"
"47267" "ENSG00000087253" "LPCAT2" "protein_coding"
"47268" "ENSG00000261997" "ENSG00000261997" "lncRNA"
"47269" "ENSG00000256812" "CAPNS2" "protein_coding"
"47270" "ENSG00000103546" "SLC6A2" "protein_coding"
"47275" "ENSG00000198848" "CES1" "protein_coding"
"47276" "ENSG00000159398" "CES5A" "protein_coding"
"47277" "ENSG00000246379" "GNAO1-DT" "lncRNA"
"47279" "ENSG00000260041" "ENSG00000260041" "lncRNA"
"47280" "ENSG00000087258" "GNAO1" "protein_coding"
"47282" "ENSG00000265281" "MIR3935" "miRNA"
"47287" "ENSG00000159461" "AMFR" "protein_coding"
"47289" "ENSG00000167005" "NUDT21" "protein_coding"
"47291" "ENSG00000087263" "OGFOD1" "protein_coding"
"47292" "ENSG00000125124" "BBS2" "protein_coding"
"47293" "ENSG00000102891" "MT4" "protein_coding"
"47294" "ENSG00000087250" "MT3" "protein_coding"
"47295" "ENSG00000125148" "MT2A" "protein_coding"
"47296" "ENSG00000260823" "ENSG00000260823" "lncRNA"
"47299" "ENSG00000169715" "MT1E" "protein_coding"
"47300" "ENSG00000205364" "MT1M" "protein_coding"
"47303" "ENSG00000205362" "MT1A" "protein_coding"
"47306" "ENSG00000205360" "MT1CP" "transcribed_unprocessed_pseudogene"
"47308" "ENSG00000169688" "MT1B" "protein_coding"
"47309" "ENSG00000198417" "MT1F" "protein_coding"
"47310" "ENSG00000125144" "MT1G" "protein_coding"
"47311" "ENSG00000205358" "MT1H" "protein_coding"
"47314" "ENSG00000187193" "MT1X" "protein_coding"
"47318" "ENSG00000102900" "NUP93" "protein_coding"
"47319" "ENSG00000207649" "MIR138-2" "miRNA"
"47320" "ENSG00000070915" "SLC12A3" "protein_coding"
"47323" "ENSG00000051108" "HERPUD1" "protein_coding"
"47326" "ENSG00000087237" "CETP" "protein_coding"
"47327" "ENSG00000140853" "NLRC5" "protein_coding"
"47331" "ENSG00000140848" "CPNE2" "protein_coding"
"47334" "ENSG00000172775" "PSME3IP1" "protein_coding"
"47336" "ENSG00000159579" "RSPRY1" "protein_coding"
"47337" "ENSG00000102931" "ARL2BP" "protein_coding"
"47340" "ENSG00000102934" "PLLP" "protein_coding"
"47343" "ENSG00000102962" "CCL22" "protein_coding"
"47344" "ENSG00000006210" "CX3CL1" "protein_coding"
"47345" "ENSG00000102970" "CCL17" "protein_coding"
"47346" "ENSG00000005194" "CIAPIN1" "protein_coding"
"47347" "ENSG00000088682" "COQ9" "protein_coding"
"47349" "ENSG00000102978" "POLR2C" "protein_coding"
"47350" "ENSG00000125170" "DOK4" "protein_coding"
"47351" "ENSG00000135736" "CCDC102A" "protein_coding"
"47352" "ENSG00000159618" "ADGRG5" "protein_coding"
"47354" "ENSG00000205336" "ADGRG1" "protein_coding"
"47356" "ENSG00000182885" "ADGRG3" "protein_coding"
"47358" "ENSG00000159625" "DRC7" "protein_coding"
"47361" "ENSG00000140854" "KATNB1" "protein_coding"
"47362" "ENSG00000140859" "KIFC3" "protein_coding"
"47365" "ENSG00000187185" "ENSG00000187185" "lncRNA"
"47366" "ENSG00000206833" "RNU6-20P" "snRNA"
"47367" "ENSG00000070729" "CNGB1" "protein_coding"
"47368" "ENSG00000159648" "TEPP" "protein_coding"
"47369" "ENSG00000166188" "ZNF319" "protein_coding"
"47370" "ENSG00000103005" "USB1" "protein_coding"
"47371" "ENSG00000102996" "MMP15" "protein_coding"
"47374" "ENSG00000070761" "CFAP20" "protein_coding"
"47377" "ENSG00000070770" "CSNK2A2" "protein_coding"
"47380" "ENSG00000103021" "CCDC113" "protein_coding"
"47381" "ENSG00000103023" "PRSS54" "protein_coding"
"47382" "ENSG00000181938" "GINS3" "protein_coding"
"47383" "ENSG00000212379" "RNU6-269P" "snRNA"
"47385" "ENSG00000252271" "RNU6-1110P" "snRNA"
"47387" "ENSG00000260186" "LINC02137" "lncRNA"
"47388" "ENSG00000103034" "NDRG4" "protein_coding"
"47389" "ENSG00000200556" "RNU6-103P" "snRNA"
"47391" "ENSG00000103037" "SETD6" "protein_coding"
"47392" "ENSG00000125107" "CNOT1" "protein_coding"
"47395" "ENSG00000206952" "SNORA50A" "snoRNA"
"47398" "ENSG00000103042" "SLC38A7" "protein_coding"
"47400" "ENSG00000125166" "GOT2" "protein_coding"
"47401" "ENSG00000245768" "ENSG00000245768" "lncRNA"
"47402" "ENSG00000200424" "RNU6-1155P" "snRNA"
"47406" "ENSG00000261638" "ENSG00000261638" "lncRNA"
"47410" "ENSG00000200062" "RNU4-58P" "snRNA"
"47413" "ENSG00000261807" "LINC02141" "lncRNA"
"47415" "ENSG00000261436" "ENSG00000261436" "lncRNA"
"47418" "ENSG00000261310" "ENSG00000261310" "lncRNA"
"47423" "ENSG00000150394" "CDH8" "protein_coding"
"47425" "ENSG00000201289" "RN7SKP76" "misc_RNA"
"47427" "ENSG00000207441" "RNU6-21P" "snRNA"
"47430" "ENSG00000231589" "ENSG00000231589" "lncRNA"
"47435" "ENSG00000260658" "ENSG00000260658" "lncRNA"
"47437" "ENSG00000261743" "ENSG00000261743" "lncRNA"
"47440" "ENSG00000261014" "LINC02165" "lncRNA"
"47441" "ENSG00000261653" "ENSG00000261653" "lncRNA"
"47442" "ENSG00000260715" "ENSG00000260715" "lncRNA"
"47443" "ENSG00000261028" "ENSG00000261028" "lncRNA"
"47445" "ENSG00000259846" "ENSG00000259846" "lncRNA"
"47448" "ENSG00000140937" "CDH11" "protein_coding"
"47450" "ENSG00000259847" "LINC02126" "lncRNA"
"47451" "ENSG00000260834" "ENSG00000260834" "lncRNA"
"47452" "ENSG00000260364" "ENSG00000260364" "lncRNA"
"47453" "ENSG00000261742" "LINC00922" "lncRNA"
"47454" "ENSG00000261818" "ENSG00000261818" "lncRNA"
"47455" "ENSG00000260004" "ENSG00000260004" "lncRNA"
"47456" "ENSG00000260695" "ENSG00000260695" "lncRNA"
"47460" "ENSG00000179776" "CDH5" "protein_coding"
"47461" "ENSG00000246898" "LINC00920" "lncRNA"
"47462" "ENSG00000166546" "BEAN1" "protein_coding"
"47466" "ENSG00000166548" "TK2" "protein_coding"
"47468" "ENSG00000261519" "ENSG00000261519" "lncRNA"
"47470" "ENSG00000217555" "CKLF" "protein_coding"
"47473" "ENSG00000089505" "CMTM1" "protein_coding"
"47475" "ENSG00000140932" "CMTM2" "protein_coding"
"47477" "ENSG00000140931" "CMTM3" "protein_coding"
"47478" "ENSG00000183723" "CMTM4" "protein_coding"
"47479" "ENSG00000135720" "DYNC1LI2" "protein_coding"
"47482" "ENSG00000260558" "ENSG00000260558" "lncRNA"
"47483" "ENSG00000246777" "DYNC1LI2-DT" "lncRNA"
"47484" "ENSG00000249961" "TERB1" "protein_coding"
"47485" "ENSG00000159593" "NAE1" "protein_coding"
"47487" "ENSG00000168748" "CA7" "protein_coding"
"47488" "ENSG00000172840" "PDP2" "protein_coding"
"47490" "ENSG00000166589" "CDH16" "protein_coding"
"47491" "ENSG00000166592" "RRAD" "protein_coding"
"47492" "ENSG00000166595" "CIAO2B" "protein_coding"
"47493" "ENSG00000172831" "CES2" "protein_coding"
"47496" "ENSG00000172828" "CES3" "protein_coding"
"47497" "ENSG00000172824" "CES4A" "protein_coding"
"47501" "ENSG00000067955" "CBFB" "protein_coding"
"47502" "ENSG00000125149" "PHAF1" "protein_coding"
"47503" "ENSG00000237172" "B3GNT9" "protein_coding"
"47504" "ENSG00000102871" "TRADD" "protein_coding"
"47505" "ENSG00000135722" "FBXL8" "protein_coding"
"47507" "ENSG00000102878" "HSF4" "protein_coding"
"47508" "ENSG00000140939" "NOL3" "protein_coding"
"47509" "ENSG00000196123" "KIAA0895L" "protein_coding"
"47510" "ENSG00000179044" "EXOC3L1" "protein_coding"
"47511" "ENSG00000205250" "E2F4" "protein_coding"
"47512" "ENSG00000102890" "ELMO3" "protein_coding"
"47513" "ENSG00000207948" "MIR328" "miRNA"
"47515" "ENSG00000125122" "LRRC29" "transcribed_unitary_pseudogene"
"47516" "ENSG00000168701" "TMEM208" "protein_coding"
"47517" "ENSG00000135723" "FHOD1" "protein_coding"
"47518" "ENSG00000135740" "SLC9A5" "protein_coding"
"47520" "ENSG00000196155" "PLEKHG4" "protein_coding"
"47521" "ENSG00000168676" "KCTD19" "protein_coding"
"47522" "ENSG00000201201" "RN7SKP118" "misc_RNA"
"47523" "ENSG00000159708" "LRRC36" "protein_coding"
"47524" "ENSG00000159713" "TPPP3" "protein_coding"
"47525" "ENSG00000239194" "RNU1-123P" "snRNA"
"47526" "ENSG00000159714" "ZDHHC1" "protein_coding"
"47527" "ENSG00000176387" "HSD11B2" "protein_coding"
"47528" "ENSG00000261320" "ENSG00000261320" "lncRNA"
"47529" "ENSG00000159720" "ATP6V0D1" "protein_coding"
"47531" "ENSG00000159723" "AGRP" "protein_coding"
"47533" "ENSG00000039523" "RIPOR1" "protein_coding"
"47537" "ENSG00000261386" "ENSG00000261386" "lncRNA"
"47540" "ENSG00000102974" "CTCF" "protein_coding"
"47542" "ENSG00000159753" "CARMIL2" "protein_coding"
"47543" "ENSG00000102977" "ACD" "protein_coding"
"47544" "ENSG00000102981" "PARD6A" "protein_coding"
"47545" "ENSG00000124074" "ENKD1" "protein_coding"
"47546" "ENSG00000159761" "C16orf86" "protein_coding"
"47547" "ENSG00000141098" "GFOD2" "protein_coding"
"47548" "ENSG00000141084" "RANBP10" "protein_coding"
"47551" "ENSG00000102904" "TSNAXIP1" "protein_coding"
"47552" "ENSG00000102901" "CENPT" "protein_coding"
"47553" "ENSG00000168286" "THAP11" "protein_coding"
"47554" "ENSG00000102898" "NUTF2" "protein_coding"
"47556" "ENSG00000038358" "EDC4" "protein_coding"
"47558" "ENSG00000188038" "NRN1L" "protein_coding"
"47559" "ENSG00000159792" "PSKH1" "protein_coding"
"47560" "ENSG00000141086" "CTRL" "protein_coding"
"47562" "ENSG00000205220" "PSMB10" "protein_coding"
"47563" "ENSG00000213398" "LCAT" "protein_coding"
"47564" "ENSG00000124067" "SLC12A4" "protein_coding"
"47565" "ENSG00000141096" "DPEP3" "protein_coding"
"47567" "ENSG00000167261" "DPEP2" "protein_coding"
"47568" "ENSG00000167264" "DUS2" "protein_coding"
"47571" "ENSG00000263201" "DPEP2NB" "protein_coding"
"47572" "ENSG00000202336" "RNU6-359P" "snRNA"
"47573" "ENSG00000182810" "DDX28" "protein_coding"
"47575" "ENSG00000072736" "NFATC3" "protein_coding"
"47584" "ENSG00000103067" "ESRP2" "protein_coding"
"47587" "ENSG00000103066" "PLA2G15" "protein_coding"
"47589" "ENSG00000103064" "SLC7A6" "protein_coding"
"47590" "ENSG00000252026" "RNU6-1262P" "snRNA"
"47591" "ENSG00000103061" "SLC7A6OS" "protein_coding"
"47593" "ENSG00000132600" "PRMT7" "protein_coding"
"47595" "ENSG00000222177" "RNU4-30P" "snRNA"
"47596" "ENSG00000103056" "SMPD3" "protein_coding"
"47602" "ENSG00000184939" "ZFP90" "protein_coding"
"47603" "ENSG00000201164" "RNU4-36P" "snRNA"
"47608" "ENSG00000062038" "CDH3" "protein_coding"
"47612" "ENSG00000039068" "CDH1" "protein_coding"
"47616" "ENSG00000103047" "TANGO6" "protein_coding"
"47619" "ENSG00000260999" "ENSG00000260999" "lncRNA"
"47621" "ENSG00000202497" "RNU6-898P" "snRNA"
"47624" "ENSG00000103044" "HAS3" "protein_coding"
"47625" "ENSG00000168802" "CHTF8" "protein_coding"
"47627" "ENSG00000141076" "UTP4" "protein_coding"
"47628" "ENSG00000207083" "RNU6-22P" "snRNA"
"47629" "ENSG00000168807" "SNTB2" "protein_coding"
"47633" "ENSG00000132612" "VPS4A" "protein_coding"
"47634" "ENSG00000213380" "COG8" "protein_coding"
